wikidata,unapromessaID,twitter,nome,wikipediaIT,immagine,,,,,,,
Q16554327,UQ16554327,ernestocarbone,CARBONE Ernesto,https://it.wikipedia.org/wiki/Ernesto_Carbone,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/208/original_d306208.jpg,,,,,,,
Q16268654,UQ16268654,piccolapini,PINI Giuditta,https://it.wikipedia.org/wiki/Giuditta_Pini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/914/original_d305914.jpg,,,,,,,
Q16526349,UQ16526349,_AMazziotti,MAZZIOTTI DI CELSO Andrea,https://it.wikipedia.org/wiki/Andrea_Mazziotti_di_Celso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/592/original_d305592.jpg,,,,,,,
Q16526380,UQ16526380,,RIGONI Andrea,https://it.wikipedia.org/wiki/Andrea_Rigoni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/558/original_d300558.jpg,,,,,,,
Q763148,UQ763148,,CESA Lorenzo,https://it.wikipedia.org/wiki/Lorenzo_Cesa,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/439/original_d301439.jpg,,,,,,,
Q15269634,UQ15269634,NicolaMolteni,MOLTENI Nicola,https://it.wikipedia.org/wiki/Nicola_Molteni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/762/original_d302762.jpg,,,,,,,
Q16527711,UQ16527711,,PLACIDO Antonio,https://it.wikipedia.org/wiki/Antonio_Placido,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/298/original_d306298.jpg,,,,,,,
Q15936544,UQ15936544,EzioCasati,CASATI Ezio Primo,https://it.wikipedia.org/wiki/Ezio_Casati,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/202/original_d306202.jpg,,,,,,,
Q15303101,UQ15303101,vellapaolo1,VELLA Paolo,https://it.wikipedia.org/wiki/Paolo_Vella,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/977/original_d302977.jpg,,,,,,,
Q16565332,UQ16565332,IleP,PIAZZONI Ileana Cathia,https://it.wikipedia.org/wiki/Ileana_Piazzoni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/288/original_d306288.jpg,,,,,,,
Q5488784,UQ5488784,berenice0104,CARINELLI Paola,https://it.wikipedia.org/wiki/Paola_Carinelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/222/original_d306222.jpg,,,,,,,
Q229967,UQ229967,VVezzali,VEZZALI Maria Valentina,https://it.wikipedia.org/wiki/Valentina_Vezzali,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/755/original_d305755.jpg,,,,,,,
Q16539625,UQ16539625,Chiara_DiBe,DI BENEDETTO Chiara,https://it.wikipedia.org/wiki/Chiara_Di_Benedetto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/045/original_d306045.jpg,,,,,,,
Q15936370,UQ15936370,fauttilli,FAUTTILLI Federico,https://it.wikipedia.org/wiki/Federico_Fauttilli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/739/original_d305739.jpg,,,,,,,
Q3301763,UQ3301763,MAURO_PILI,PILI Mauro,https://it.wikipedia.org/wiki/Mauro_Pili,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/438/original_d301438.jpg,,,,,,,
Q16610328,UQ16610328,stefanoquaranta,QUARANTA Stefano,https://it.wikipedia.org/wiki/Stefano_Quaranta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/280/original_d306280.jpg,,,,,,,
Q15138239,UQ15138239,LuigiDallai,DALLAI Luigi,https://it.wikipedia.org/wiki/Luigi_Dallai,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/164/original_d306164.jpg,,,,,,,
Q16621792,UQ16621792,vincenzofolino,FOLINO Vincenzo,https://it.wikipedia.org/wiki/Vincenzo_Folino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/978/original_d305978.jpg,,,,,,,
Q15349372,UQ15349372,PaolaBragantini,BRAGANTINI Paola,https://it.wikipedia.org/wiki/Paola_Bragantini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/545/original_d305545.jpg,,,,,,,
Q15303116,UQ15303116,PASQUALEMAIETT1,MAIETTA Pasquale,https://it.wikipedia.org/wiki/Pasquale_Maietta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/310/original_d306310.jpg,,,,,,,
Q15303116,UQ15303116,PASQUALEMAIETT1,MAIETTA Pasquale,https://it.wikipedia.org/wiki/Pasquale_Maietta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/310/original_d306310.jpg,,,,,,,
Q16575878,UQ16575878,,MARCOLIN Marco,https://it.wikipedia.org/wiki/Marco_Marcolin,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/662/original_d305662.jpg,,,,,,,
Q14527444,UQ14527444,ZaccagniniAdri,ZACCAGNINI Adriano,https://it.wikipedia.org/wiki/Adriano_Zaccagnini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/794/original_d305794.jpg,,,,,,,
Q23017918,UQ23017918,,PALLADINO Giovanni,https://it.wikipedia.org/wiki/Giovanni_Palladino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/883/original_d306883.jpg,,,,,,,
Q15888129,UQ15888129,avvChiarelli,CHIARELLI Gianfranco Giovanni,https://it.wikipedia.org/wiki/Gianfranco_Giovanni_Chiarelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/964/original_d305964.jpg,,,,,,,
Q3958418,UQ3958418,,NIZZI Settimo,https://it.wikipedia.org/wiki/Settimo_Nizzi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/837/original_d302837.jpg,,,,,,,
Q3619537,UQ3619537,,DISTASO Antonio,https://it.wikipedia.org/wiki/Antonio_Distaso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/883/original_d302883.jpg,,,,,,,
Q16525109,UQ16525109,AlessandFurnari,FURNARI Alessandro,https://it.wikipedia.org/wiki/Alessandro_Furnari,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/856/original_d305856.jpg,,,,,,,
Q15796702,UQ15796702,francovazio,VAZIO Franco,https://it.wikipedia.org/wiki/Franco_Vazio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/735/original_d305735.jpg,,,,,,,
Q15623365,UQ15623365,giosilvia86,GIORDANO Silvia,https://it.wikipedia.org/wiki/Silvia_Giordano_(politica),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/913/original_d305913.jpg,,,,,,,
Q15623368,UQ15623368,VeloSilvia,VELO Silvia,https://it.wikipedia.org/wiki/Silvia_Velo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/495/original_d301495.jpg,,,,,,,
Q15144105,UQ15144105,,BIANCHI Stella,https://it.wikipedia.org/wiki/Mariastella_Bianchi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/767/original_d305767.jpg,,,,,,,
Q16525385,UQ16525385,alfredobazoli,BAZOLI Alfredo,https://it.wikipedia.org/wiki/Alfredo_Bazoli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/547/original_d305547.jpg,,,,,,,
Q3767574,UQ3767574,,LOLLI Giovanni,https://it.wikipedia.org/wiki/Giovanni_Lolli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/420/original_d300420.jpg,,,,,,,
Q15208531,UQ15208531,MichelaRostan,ROSTAN Michela,https://it.wikipedia.org/wiki/Michela_Rostan,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/859/original_d305859.jpg,,,,,,,
Q507595,UQ507595,NichiVendola,VENDOLA Nichi,https://it.wikipedia.org/wiki/Nichi_Vendola,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/690/original_d34690.jpg,,,,,,,
Q13427077,UQ13427077,Riccardo_Nuti,NUTI Riccardo,https://it.wikipedia.org/wiki/Riccardo_Nuti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/038/original_d306038.jpg,,,,,,,
Q16546529,UQ16546529,DgPilot81,DEL GROSSO Daniele,https://it.wikipedia.org/wiki/Daniele_Del_Grosso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/062/original_d306062.jpg,,,,,,,
Q15885980,UQ15885980,andrea_gibelli,GIBELLI Andrea,https://it.wikipedia.org/wiki/Andrea_Gibelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/036/820/original_d36820.jpg,,,,,,,
Q16268593,UQ16268593,,PAGANI Alberto,https://it.wikipedia.org/wiki/Alberto_Pagani_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/866/original_d305866.jpg,,,,,,,
Q16525278,UQ16525278,ale_villarosa,VILLAROSA Alessio Mattia,https://it.wikipedia.org/wiki/Alessio_Villarosa,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/091/original_d306091.jpg,,,,,,,
Q16582595,UQ16582595,ninobosc,BOSCO Antonino,https://it.wikipedia.org/wiki/Nino_Bosco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/306/original_d306306.jpg,,,,,,,
Q16268211,UQ16268211,alebratti,BRATTI Alessandro,https://it.wikipedia.org/wiki/Alessandro_Bratti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/852/original_d302852.jpg,,,,,,,
Q3659832,UQ3659832,,SARRO Carlo,https://it.wikipedia.org/wiki/Carlo_Sarro,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/108/original_d303108.jpg,,,,,,,
Q3763282,UQ3763282,GLPini,PINI Gianluca,https://it.wikipedia.org/wiki/Gianluca_Pini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/160/original_d302160.jpg,,,,,,,
Q16612357,UQ16612357,tatianabasilio1,BASILIO Tatiana,https://it.wikipedia.org/wiki/Tatiana_Basilio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/522/original_d305522.jpg,,,,,,,
Q1880844,UQ1880844,mario_catania,CATANIA Mario,https://it.wikipedia.org/wiki/Mario_Catania,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/005/original_d305005.jpg,,,,,,,
Q8220404,UQ8220404,robersperanza,SPERANZA Roberto,https://it.wikipedia.org/wiki/Roberto_Speranza,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/974/original_d305974.jpg,,,,,,,
Q16561111,UQ16561111,GIUSEPPEZAPPUL2,ZAPPULLA Giuseppe,https://it.wikipedia.org/wiki/Giuseppe_Zappulla,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/104/original_d306104.jpg,,,,,,,
Q7484547,UQ7484547,Roberto_Fico,FICO Roberto,https://it.wikipedia.org/wiki/Roberto_Fico,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/890/original_d305890.jpg,,,,,,,
Q3902934,UQ3902934,PPBaretta,BARETTA Pier Paolo,https://it.wikipedia.org/wiki/Pier_Paolo_Baretta,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/857/original_d302857.jpg,,,,,,,
Q3903981,UQ3903981,,LAFFRANCO Pietro,https://it.wikipedia.org/wiki/Pietro_Laffranco,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/773/original_d302773.jpg,,,,,,,
Q1071031,UQ1071031,PaoloGentiloni,GENTILONI SILVERI Paolo,https://it.wikipedia.org/wiki/Paolo_Gentiloni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/637/original_d300637.jpg,,,,,,,
Q3388783,UQ3388783,,PISICCHIO Pino,https://it.wikipedia.org/wiki/Pino_Pisicchio,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/030/350/original_d30350.jpg,,,,,,,
Q15055616,UQ15055616,ale_terrosi,TERROSI Alessandra,https://it.wikipedia.org/wiki/Alessandra_Terrosi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/732/original_d305732.jpg,,,,,,,
Q3701956,UQ3701956,danielefarina3,FARINA Daniele,https://it.wikipedia.org/wiki/Daniele_Farina,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/138/original_d302138.jpg,,,,,,,
Q19279914,UQ19279914,fusilligianluca,FUSILLI Gianluca,https://it.wikipedia.org/wiki/Gianluca_Fusilli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/781/original_d306781.jpg,,,,,,,
Q12112673,UQ12112673,,BRAY Massimo,https://it.wikipedia.org/wiki/Massimo_Bray,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/902/original_d305902.jpg,,,,,,,
Q15632664,UQ15632664,E_Scagliusi,SCAGLIUSI Emanuele,https://it.wikipedia.org/wiki/Emanuele_Scagliusi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/862/original_d305862.jpg,,,,,,,
Q3733994,UQ3733994,Ettore_Rosato,ROSATO Ettore,https://it.wikipedia.org/wiki/Ettore_Rosato,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/300/674/original_d300674.jpg,,,,,,,
Q16571193,UQ16571193,LaraRicciatti,RICCIATTI Lara,https://it.wikipedia.org/wiki/Lara_Ricciatti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/284/original_d306284.jpg,,,,,,,
Q15931670,UQ15931670,filippofossati,FOSSATI Filippo,https://it.wikipedia.org/wiki/Filippo_Fossati,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/162/original_d306162.jpg,,,,,,,
Q3851255,UQ3851255,,FIORIO Massimo,https://it.wikipedia.org/wiki/Massimo_Fiorio_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/540/original_d301540.jpg,,,,,,,
Q47832,UQ47832,,BOSSI Umberto,https://it.wikipedia.org/wiki/Umberto_Bossi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/032/460/original_d32460.jpg,,,,,,,
Q3972340,UQ3972340,StefanoAllasia,ALLASIA Stefano,https://it.wikipedia.org/wiki/Stefano_Allasia,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/145/original_d302145.jpg,,,,,,,
Q16526791,UQ16526791,angelo_senaldi,SENALDI Angelo,https://it.wikipedia.org/wiki/Angelo_Senaldi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/561/original_d305561.jpg,,,,,,,
Q16606250,UQ16606250,SilviaFregolent,FREGOLENT Silvia,https://it.wikipedia.org/wiki/Silvia_Fregolent,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/569/original_d305569.jpg,,,,,,,
Q17403952,UQ17403952,,MASSA Federico,https://it.wikipedia.org/wiki/Federico_Massa,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/723/original_d306723.jpg,,,,,,,
Q15144078,UQ15144078,MarianoRabino,RABINO Mariano,https://it.wikipedia.org/wiki/Mariano_Rabino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/017/original_d306017.jpg,,,,,,,
Q15402984,UQ15402984,PgCarrescia,CARRESCIA Piergiorgio,https://it.wikipedia.org/wiki/Piergiorgio_Carrescia,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/776/original_d305776.jpg,,,,,,,
Q16575745,UQ16575745,kito_84,BALDASSARRE Marco,https://it.wikipedia.org/wiki/Marco_Baldassarre,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/094/original_d306094.jpg,,,,,,,
Q3619905,UQ3619905,antoniomisiani,MISIANI Antonio,https://it.wikipedia.org/wiki/Antonio_Misiani,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/462/original_d301462.jpg,,,,,,,
Q3893794,UQ3893794,paolobolognesi_,BOLOGNESI Paolo,https://it.wikipedia.org/wiki/Paolo_Bolognesi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/917/original_d305917.jpg,,,,,,,
Q15300645,UQ15300645,coppolapaolo,COPPOLA Paolo,https://it.wikipedia.org/wiki/Paolo_Coppola,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/682/original_d305682.jpg,,,,,,,
Q16576956,UQ16576956,M5S_Baroni,BARONI Massimo Enrico,https://it.wikipedia.org/wiki/Massimo_Enrico_Baroni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/800/original_d305800.jpg,,,,,,,
Q15141225,UQ15141225,marcomiccoli1,MICCOLI Marco,https://it.wikipedia.org/wiki/Marco_Miccoli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/817/original_d305817.jpg,,,,,,,
Q1074619,UQ1074619,BrunoTabacci,TABACCI Bruno,https://it.wikipedia.org/wiki/Bruno_Tabacci,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/034/580/original_d34580.jpg,,,,,,,
Q15632225,UQ15632225,SVignaroli,VIGNAROLI Stefano,https://it.wikipedia.org/wiki/Stefano_Vignaroli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/798/original_d305798.jpg,,,,,,,
Q16577132,UQ16577132,mmauri_pd,MAURI Matteo,https://it.wikipedia.org/wiki/Matteo_Mauri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/176/original_d306176.jpg,,,,,,,
Q7913836,UQ7913836,,TRIPIEDI Davide,https://it.wikipedia.org/wiki/Davide_Tripiedi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/230/original_d306230.jpg,,,,,,,
Q1930012,UQ1930012,BiancofioreMiky,BIANCOFIORE Michaela,https://it.wikipedia.org/wiki/Michaela_Biancofiore,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/124/original_d302124.jpg,,,,,,,
Q6403136,UQ6403136,,MARGUERETTAZ Rudi Franco,https://it.wikipedia.org/wiki/Rudi_Marguerettaz,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/018/original_d306018.jpg,,,,,,,
Q15838895,UQ15838895,CarielFr,CARIELLO Francesco,https://it.wikipedia.org/wiki/Francesco_Cariello,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/868/original_d305868.jpg,,,,,,,
Q3749967,UQ3749967,,FERRARA Francesco Detto Ciccio,https://it.wikipedia.org/wiki/Francesco_Ferrara_(deputato),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/489/original_d301489.jpg,,,,,,,
Q3695123,UQ3695123,CosimoLatronico,LATRONICO Cosimo,https://it.wikipedia.org/wiki/Cosimo_Latronico,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/072/original_d303072.jpg,,,,,,,
Q3619095,UQ3619095,NinoMinardo,MINARDO Antonino,https://it.wikipedia.org/wiki/Antonino_Minardo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/913/original_d302913.jpg,,,,,,,
Q15613956,UQ15613956,SBarbanti,BARBANTI Sebastiano,https://it.wikipedia.org/wiki/Sebastiano_Barbanti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/115/original_d306115.jpg,,,,,,,
Q13478639,UQ13478639,GianmarioFrago,FRAGOMELI Gian Mario,https://it.wikipedia.org/wiki/Gian_Mario_Fragomeli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/559/original_d305559.jpg,,,,,,,
Q15796620,UQ15796620,FrancoRibaudo,RIBAUDO Francesco,https://it.wikipedia.org/wiki/Franco_Ribaudo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/011/original_d306011.jpg,,,,,,,
Q466836,UQ466836,rosy_bindi,BINDI Rosy,https://it.wikipedia.org/wiki/Rosy_Bindi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/035/410/original_d35410.jpg,,,,,,,
Q16578823,UQ16578823,MirkoBusto,BUSTO Mirko,https://it.wikipedia.org/wiki/Mirko_Busto,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/026/original_d306026.jpg,,,,,,,
Q3984267,UQ3984267,TeresaBellanova,BELLANOVA Teresa,https://it.wikipedia.org/wiki/Teresa_Bellanova,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/564/original_d301564.jpg,,,,,,,
Q15931520,UQ15931520,FlaviaNardelli1,PICCOLI NARDELLI Flavia,https://it.wikipedia.org/wiki/Flavia_Piccoli_Nardelli,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/997/original_d305997.jpg,,,,,,,
Q3879474,UQ3879474,N_DeGirolamo,DE GIROLAMO Nunzia,https://it.wikipedia.org/wiki/Nunzia_De_Girolamo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/786/original_d302786.jpg,,,,,,,
Q3856756,UQ3856756,MichelePiras2,PIRAS Michele,https://it.wikipedia.org/wiki/Michele_Piras,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/076/original_d306076.jpg,,,,,,,
Q15654504,UQ15654504,ToninoMoscatt,MOSCATT Antonino,https://it.wikipedia.org/wiki/Tonino_Moscatt,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/013/original_d306013.jpg,,,,,,,
Q16601711,UQ16601711,boccadutri,BOCCADUTRI Sergio,https://it.wikipedia.org/wiki/Sergio_Boccadutri,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/770/original_d305770.jpg,,,,,,,
Q15622158,UQ15622158,serpellegrino11,PELLEGRINO Serena,https://it.wikipedia.org/wiki/Serena_Pellegrino,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/278/original_d306278.jpg,,,,,,,
Q14636345,UQ14636345,,AGOSTINI Luciano,https://it.wikipedia.org/wiki/Luciano_Agostini,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/873/original_d302873.jpg,,,,,,,
Q3713696,UQ3713696,,DURANTI Donatella,https://it.wikipedia.org/wiki/Donatella_Duranti,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/058/original_d302058.jpg,,,,,,,
Q3845082,UQ3845082,ManuGhizzoni,GHIZZONI Manuela,https://it.wikipedia.org/wiki/Manuela_Ghizzoni,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/301/485/original_d301485.jpg,,,,,,,
Q16552061,UQ16552061,EnricoBorghi1,BORGHI Enrico,https://it.wikipedia.org/wiki/Enrico_Borghi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/999/original_d305999.jpg,,,,,,,
Q16571308,UQ16571308,laura_coccia,COCCIA Laura,https://it.wikipedia.org/wiki/Laura_Coccia,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/939/original_d305939.jpg,,,,,,,
Q16574431,UQ16574431,LBcameralive,BOSSA Luisa,https://it.wikipedia.org/wiki/Luisa_Bossa,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/812/original_d302812.jpg,,,,,,,
Q2053904,UQ2053904,grotondi,ROTONDI Gianfranco,https://it.wikipedia.org/wiki/Gianfranco_Rotondi,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/038/560/original_d38560.jpg,,,,,,,
Q15063204,UQ15063204,,FERRO Andrea,https://it.wikipedia.org/wiki/Andrea_Ferro_(politico),http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/286/original_d306286.jpg,,,,,,,
Q16621766,UQ16621766,Enzokas,CASO Vincenzo,https://it.wikipedia.org/wiki/Vincenzo_Caso,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/306/226/original_d306226.jpg,,,,,,,
Q16621784,UQ16621784,,D'ARIENZO Vincenzo,https://it.wikipedia.org/wiki/Vincenzo_D'Arienzo,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/646/original_d305646.jpg,,,,,,,
Q3638079,UQ3638079,,FUCCI Benedetto Francesco,https://it.wikipedia.org/wiki/Benedetto_Francesco_Fucci,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/955/original_d302955.jpg,,,,,,,
Q50002,UQ50002,,,https://it.wikipedia.org/wiki/Emma_Bonino,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Emma_Bonino_-_World_Economic_Forum_on_Europe_2010.jpg/200px-Emma_Bonino_-_World_Economic_Forum_on_Europe_2010.jpg,,,,,//commons.wikimedia.org/wiki/File:Emma_Bonino_-_World_Economic_Forum_on_Europe_2010.jpg,Emma_Bonino_-_World_Economic_Forum_on_Europe_2010,jpg
,U682,,,,,,,,,,,
,U683,,,,,,,,,,,
,U684,,,,,,,,,,,
,U685,,,,,,,,,,,
,U686,,,,,,,,,,,
,U687,,,,,,,,,,,
,U688,,,,,,,,,,,
,U689,,,,,,,,,,,
,U690,,,,,,,,,,,
,U691,,,,,,,,,,,
,U692,,,,,,,,,,,
,U693,,,,,,,,,,,
,U694,,,,,,,,,,,
,U695,,,,,,,,,,,
,U696,,,,,,,,,,,
,U697,,,,,,,,,,,
,U698,,,,,,,,,,,
,U699,,,,,,,,,,,
,U700,,,,,,,,,,,
,U701,,,,,,,,,,,
,U702,,,,,,,,,,,
,U703,,,,,,,,,,,
,U704,,,,,,,,,,,
,U705,,,,,,,,,,,
,U706,,,,,,,,,,,
,U707,,,,,,,,,,,
